id,Wellbeing score,BuildingHeights,Integration,Flow,PTAL,Casualty,Fuel,Supermarket,Choice
16520,0.336249372,0.045845396,0.04388936,719,1.93741,0.202,5.30601,0,6449
16521,0.32659628,0.084586505,0.316705351,751,2.21342,0.273,5.61346,0,1860254
16522,0.317647059,0.096765282,0.251747086,442,1.91891,0.413,3.31527,0,1005349
16523,0.314077426,0.130579897,0.042659841,421,2.5304,0.545,3.22701,0,469454
16524,0.312820513,0.130579897,0.240338585,416,3.44503,0.729,3.25002,0,1518574
16525,0.313222725,0.109399013,0.33807457,417,3.45184,0.73,3.25584,0,1775858
16526,0.314429361,0.113283623,0.165790202,430,3.54993,0.743,3.34042,0,1067526
16527,0.315635998,0.113283623,0.145220318,438,3.61208,0.752,3.39397,0,1084260
16528,0.352840623,0.11510344,0.408580404,510,4.18522,0.871,3.80526,0,3451870
16529,0.605228758,0.076264798,0.382219349,3332,9.8408,1.084,7.13769,0,2838429
16530,0.616892911,0.07646732,0.29598935,4171,10.56308,0.897,7.369,0,49337
16531,0.616892911,0.065793392,0.297393863,3078,13.07543,1.292,9.44203,0,75822
16532,0.616892911,0.122487698,0.274902983,1681,16.12166,1.779,11.99878,0,47329
16533,0.616892911,0.099094578,0.232750305,959,10.61754,1.19,9.30121,0,511738
16534,0.616892911,0.11009089,0.202841336,333,4.42194,0.512,6.15458,0,70257
16535,0.567873303,0.11009089,0.108155441,335,5.7325,0.518,6.94289,0,57897
16536,0.466013072,0.103161798,0.403700042,361,7.76791,0.617,7.75617,1,116147
16537,0.362745098,0.312056632,0.162376027,126,1.84883,0.798,1.92582,0,566143
16538,0.315635998,0.161234029,0.132752627,82,1.34416,0.871,1.2482,0,9097
16539,0.316390146,0.131950994,0.266598894,83,1.35335,0.87,1.25957,0,787488
16540,0.344645551,0.099145043,0.15683772,112,1.68401,0.822,1.6707,0,1843495
16541,0.326948215,0.170992829,0.278009882,94,1.47029,0.856,1.40173,0,1612004
16542,0.315635998,0.098900075,0.402098087,419,3.02821,1.323,2.6258,0,2343493
16543,0.315635998,0.182447161,0.432078584,806,4.9628,1.842,4.20839,0,1593995
16544,0.315635998,0.144350008,0.300781956,806,4.9628,1.842,4.20839,0,975411
16545,0.315635998,0.163433575,0.366850147,806,4.9628,1.842,4.20839,0,1350337
16546,0.213021619,0.152420197,0.39665002,701,3.3746,1.383,2.82714,0,1087151
16547,0.116239316,0.145182934,0.33695969,591,1.68467,0.894,1.3574,0,413033
16548,0.116239316,0.162212201,0.099116103,591,1.68467,0.894,1.3574,0,43672
16549,0.116239316,0.162212201,0.190376584,290,2.49743,1.477,1.76441,0,47558
16550,0.116239316,0.102588694,0.186709253,110,2.98572,1.827,2.00891,0,53370
16551,0.116239316,0.215588837,0.228654776,121,2.95581,1.806,1.99403,0,1876092
16552,0.116239316,0.160199914,0.351193035,102,3.00425,1.84,2.01819,0,1921807
16553,0.116239316,0.160199914,0.16849281,100,3.0105,1.845,2.02112,0,46694
16554,0.116239316,0.095316427,0.056172164,105,0.77339,1.2,0.80092,0,13449
16555,0.116239316,0.21240417,0.421970851,104,0.55448,1.126,0.68801,0,638978
16556,0.116239316,0.21240417,0.116195756,109,0.54545,1.155,0.66557,0,217324
16557,0.116239316,0.21240417,0.109952354,87,0.58051,1.044,0.75273,0,225902
16558,0.116239316,0,0.037718782,29,0.66953,0.756,0.97613,0,105695
16559,0.116239316,0,0.107055832,29,0.66953,0.756,0.97613,0,220738
16560,0.116239316,0.144934436,0.129166286,29,0.66953,0.756,0.97613,0,208560
16561,0.116239316,0.030996388,0.112872996,29,0.66953,0.756,0.97613,0,1113128
16562,0.116239316,0.341632174,0,29,0.66953,0.756,0.97613,0,0
16563,0.116239316,0.341632174,0,29,0.66953,0.756,0.97613,0,0
16564,0.116239316,0.341632174,0,29,0.66953,0.756,0.97613,0,0
16565,0.116239316,0.341632174,0,29,0.66953,0.756,0.97613,0,0
16566,0.116239316,0,0,29,0.66953,0.756,0.97613,0,0
16567,0.116239316,0,0,29,0.66953,0.756,0.97613,0,0
16568,0.116239316,0,0.034125124,29,0.6698,0.756,0.97663,0,326903
16569,0.563499246,0,0.034125124,431,0.92495,0.493,1.67995,0,326903
16570,0.573604827,0,0,441,0.94802,0.488,1.7956,0,0
16571,0.495223731,0,0,555,1.01968,0.507,1.86782,0,0
16572,0.447762695,0,0,632,1.06591,0.518,1.90317,0,0
16573,0.373604827,0,0,731,1.13566,0.54,2.00398,0,0
16574,0.332528909,0.186195295,0,794,1.17963,0.553,2.06757,0,0
16575,0.332528909,0.21054585,0,794,1.17963,0.553,2.06757,0,0
16576,0.332528909,0.21054585,0,794,1.17963,0.553,2.06757,0,0
16577,0.332528909,0.202594651,0.268141806,794,1.1806,0.553,2.06884,0,2745682
16578,0.308949221,0.235354861,0.868752899,1772,3.89061,1.329,5.0809,0,4215815
16579,0.303117144,0.074010569,0.233181666,1838,3.77559,1.461,4.62626,2,655432
16580,0.303117144,0.084747494,0.279892072,945,2.28444,1.234,2.9753,0,407225
16581,0.303117144,0.084747494,0.0633304,258,1.45594,1.077,2.26153,0,354972
16582,0.303117144,0.305064355,0.164875705,658,2.16107,0.917,3.54148,0,799931
16583,0.303117144,0.305064355,0.233140938,1251,3.20426,0.681,5.43514,0,687298
16584,0.303117144,0.079620502,0.258793034,918,2.47321,0.744,4.40799,0,748214
16585,0.303117144,0.079620502,0.080608978,1153,2.35064,0.395,5.27988,0,191251
16586,0.303117144,0.044585521,0.105441339,1320,2.55979,0.286,5.83841,0,362085
16587,0.303117144,0.041495334,0.0989897,1315,2.54181,0.284,5.82483,0,36238
16588,0.415786828,0.048463131,0.258314892,868,2.0671,0.232,5.03102,0,250486
16589,0.446757164,0.211438264,0.241878052,789,2.054,0.229,4.87196,0,145502
16590,0.446757164,0.067186259,0.15541441,792,2.511,0.341,5.53116,0,66297
16591,0.446757164,0.060414434,0.201553379,797,3.07283,0.486,6.33614,0,1220944
16592,0.446757164,0.07827664,0.034215423,614,3.18631,1.434,5.865,0,168637
16593,0.446757164,0.11570538,0.121785885,984,3.11152,1.699,5.66199,0,364595
16594,0.446757164,0.11570538,0.119605203,1902,2.91391,1.62,5.61387,0,71808
16595,0.436651584,0.079074556,0.179275893,1983,3.0475,1.566,5.72463,2,831597
16596,0.383660131,0.071560813,0.21715605,1467,3.19885,0.711,6.54666,0,1236025
16597,0.364655606,0.125287417,0.075540695,1053,3.13494,0.141,7.033,0,22600
16598,0.364655606,0.125287417,0.251270345,1051,3.13867,0.125,7.04939,0,69132
16599,0.364655606,0.046720308,0.100089113,812,2.30909,0.571,5.18892,0,15874
16600,0.364655606,0.051304847,0.302958207,890,1.89576,1.512,3.85817,0,901703
16601,0.364655606,0.057219253,0.173235574,849,2.11183,0.482,4.81842,0,61139
16602,0.364655606,0.046545325,0.094269511,992,2.35937,0.318,5.3704,0,8980
16603,0.37586727,0.057499225,0.114020458,1006,2.40116,0.322,5.42634,0,12141
16604,0.448969331,0.055924383,0.188108524,1127,2.75877,0.361,5.90611,0,417581
16605,0.448969331,0.057954179,0.11726038,1313,2.49565,0.362,7.12396,0,138889
16606,0.448969331,0.057954179,0.087167942,1364,2.41743,0.332,7.3798,0,79887
16607,0.447058824,0.057954179,0.268071691,1366,2.39796,0.334,7.33111,0,2060810
16608,0.338159879,0.066703301,0.116259164,1354,1.09981,0.827,3.33116,0,228540
16609,0.337757667,0.052949682,0.182579327,1348,1.11365,0.851,3.29441,0,469385
16610,0.337757667,0.04500548,0.277894842,1380,0.88907,0.736,3.1502,0,399156
16611,0.337757667,0.041505831,0.192459211,1372,0.90309,0.745,3.1753,0,205245
16612,0.337757667,0.047420237,0.137514274,466,1.07114,0.522,3.66944,0,100146
16613,0.337757667,0.022467743,0.018493175,0,0.90982,0.187,3.51666,0,0
16614,0.337757667,0.026842304,0.018493175,0,0.90982,0.187,3.51666,0,0
16615,0.337757667,0.034191566,0.038775096,0,0.90982,0.187,3.51666,0,6007
16616,0.337757667,0.072967672,0.026264151,0,0.90982,0.187,3.51666,0,0
16617,0.337757667,0.072967672,0.04552309,0,0.90982,0.187,3.51666,0,0
16618,0.337757667,0.037901193,0.107358798,979,1.40344,0.499,4.43524,0,305653
16619,0.337757667,0.040700912,0.126371805,1623,1.72819,0.705,5.03965,0,161981
16620,0.337757667,0.094525506,0.086393168,1599,1.7085,0.764,5.02885,0,253274
16621,0.337757667,0.094525506,0.078747383,1592,1.70284,0.781,5.02566,0,56884
16622,0.337757667,0.064673505,0.180381313,1623,1.72819,0.705,5.03965,0,158668
16623,0.320764203,0.044620519,0.235500868,1647,2.02574,1.175,5.41685,0,3399306
16624,0.304675716,0.052389738,0.166648319,1129,1.96831,1.1,5.58838,0,45594
16625,0.304675716,0.052389738,0.228850025,1315,2.08361,1.277,5.64976,0,109867
16626,0.304675716,0.045950385,0.101829582,1274,2.05791,1.239,5.6359,0,59011
16627,0.304675716,0.086861276,0.23551181,1598,2.19208,1.467,5.53467,0,506181
16628,0.304675716,0.086861276,0.080500698,1074,1.44458,0.459,4.00457,0,669161
16629,0.304675716,0.086861276,0.223465965,1140,1.58363,0.449,3.97645,0,1992033
16630,0.304675716,0.09319564,0.201394456,1316,1.78589,0.401,4.04729,1,2569364
16631,0.303921569,0.09319564,0.087329474,1805,2.24747,0.228,4.29788,0,1659098
16632,0.269834087,0.083991564,0.050535878,1449,2.31156,0.832,4.25937,0,459657
16633,0.267119155,0.098830074,0.287144624,1475,2.37477,0.943,4.29884,0,1826031
16634,0.267119155,0.067298241,0.163502989,1507,2.40919,0.976,4.32277,0,24658
16635,0.267119155,0.066878283,0.215133341,1187,2.06057,0.63,4.08055,0,327873
16636,0.267119155,0.072477721,0.069939581,1059,1.92043,0.49,3.98307,0,14964
16637,0.267119155,0.072477721,0.152220665,1296,1.93349,0.665,4.09549,0,169765
16638,0.267119155,0.045915389,0.081219349,1559,2.41332,1.015,4.34772,0,110272
16639,0.267119155,0.045845396,0.114176193,1295,1.64453,0.567,4.01509,0,39490
16640,0.267119155,0.038671116,0.062827515,1175,1.29576,0.363,3.8641,0,221438
16641,0.266716943,0.046125367,0.056220875,1135,1.35041,0.406,3.89183,0,23290
16642,0.267521368,0.046125367,0.054036305,542,2.16763,1.053,4.30354,0,96445
16643,0.267119155,0.047910188,0.057881237,606,1.58267,0.687,3.97519,0,29863
16644,0.267119155,0.042625719,0.041738673,768,0.5884,0.051,3.42277,0,58908
16645,0.267119155,0.037621222,0.053771738,683,0.87605,0.081,3.1826,0,22340
16646,0.267119155,0.042275754,0.043118726,561,1.28755,0.123,2.83956,0,9800
16647,0.267119155,0.061208853,0.02846225,561,1.28755,0.123,2.83956,0,0
16648,0.234992459,0,0.080404547,354,0.3952,0.38,1.64227,0,415454
16649,0.228004022,0,0,310,0.20202,0.436,1.38342,0,0
16650,0.228004022,0,0,310,0.20202,0.436,1.38342,0,0
16651,0.378682755,0.057394236,0,856,2.86547,0.97,6.15861,0,0
16652,0.378682755,0.057394236,0.046077587,804,2.63472,0.826,5.73128,0,3457
16653,0.378682755,0.047350244,0.079229194,585,1.65443,0.216,3.91547,0,46681
16654,0.378682755,0.049065072,0.017476506,574,1.60717,0.187,3.82798,0,1123
16655,0.378682755,0.055609415,0.080831646,574,1.60717,0.187,3.82798,0,487280
16656,0.378682755,0.059878986,0.064726757,572,1.58854,0.193,3.82688,0,532720
16657,0.378682755,0.078322134,0.039685279,542,1.32378,0.282,3.80944,0,164140
16658,0.378682755,0.078322134,0.048827291,538,1.29105,0.293,3.807,0,139076
16659,0.378682755,0.088996062,0.024323542,538,1.29105,0.293,3.807,0,3987
16660,0.377526395,0.088996062,0.142596799,538,1.30448,0.309,3.79351,0,432040
16661,0.338159879,0.088996062,0.053520647,507,1.61858,0.758,3.23732,0,393621
16662,0.336249372,0.062713701,0.027582399,288,0.59664,0.177,2.04769,0,139664
16663,0.336249372,0.047114374,0.156502259,245,0.39194,0.059,1.8163,0,196819
16664,0.336249372,0.038076176,0.094948839,245,0.39194,0.059,1.8163,0,42993
16665,0.336249372,0.04371061,0.054166639,247,0.39809,0.061,1.83047,0,9346
16666,0.336249372,0.07387758,0.034124738,245,0.39194,0.059,1.8163,0,4930
16667,0.336249372,0.07387758,0.20964923,460,0.80493,0.082,3.70202,0,194231
16668,0.336249372,0.114228528,0.105409387,506,0.89293,0.087,4.10381,0,251093
16669,0.336249372,0.114228528,0.156480658,631,1.33555,0.129,4.98987,0,316958
16670,0.336249372,0.05725425,0.244655433,839,2.32276,0.237,6.19919,0,228509
16671,0.336249372,0.080176948,0.156265955,858,2.45294,0.263,6.3266,0,813225
16672,0.336249372,0.052424735,0.125404379,593,2.38015,0.431,4.25596,0,26432
16673,0.336249372,0.130579897,0.059382196,598,3.16449,0.585,4.33225,0,9327
16674,0.336249372,0.130579897,0.057112402,609,4.89723,0.925,4.50187,0,3628
16675,0.336249372,0.074095536,0.38139893,609,4.89723,0.925,4.50187,0,567349
16676,0.336249372,0.074095536,0.286319979,609,4.89723,0.925,4.50187,0,96609
16677,0.336249372,0.074437524,0.437006963,609,4.89723,0.925,4.50187,1,256845
16678,0.423529412,0.11510344,0.388775292,729,6.1647,1.209,5.41442,1,2170214
16679,0.616892911,0.11510344,0.319733875,1235,9.08672,1.766,7.42644,0,1066426
16680,0.616892911,0.07646732,0.085314522,4093,10.48174,0.918,7.3421,1,327129
16681,0.616892911,0.082521712,0.238908348,4186,10.52788,0.891,7.33996,0,96564
16682,0.616892911,0.078882078,0.166683287,2754,9.57614,0.906,7.64724,0,18902
16683,0.616892911,0.071882781,0.117106794,311,4.12868,0.48,6.00144,0,319710
16684,0.616892911,0.082801684,0,327,4.25442,0.5,6.16301,0,0
16685,0.616892911,0.055434433,0.031236598,302,4.11018,0.478,5.9961,0,0
16686,0.616892911,0.07183991,0.073473131,302,4.11018,0.478,5.9961,0,17631
16687,0.4057818,0.312056632,0.127123196,250,2.75294,0.705,3.38957,0,581432
16688,0.315635998,0.312056632,0.160652705,360,2.93132,0.737,3.2189,0,115014
16689,0.315635998,0.161234029,0.291131286,708,4.92092,0.566,5.68939,0,217688
16690,0.315635998,0.099145043,0.080773848,428,3.32112,0.702,3.70301,0,90933
16691,0.315635998,0.170992829,0.362759062,86,1.36601,0.87,1.27533,1,4874475
16692,0.315635998,0.170992829,0.419612712,96,1.41029,0.889,1.30233,0,2814836
16693,0.315635998,0.168760051,0.230263833,563,3.75406,1.518,3.21957,0,1674008
16694,0.315635998,0.168760051,0.268687329,806,4.9628,1.842,4.20839,0,37570
16695,0.315635998,0.172385698,0.121409116,806,4.9628,1.842,4.20839,0,95485
16696,0.238511815,0.172385698,0.248760088,735,3.87885,1.529,3.26565,0,923691
16697,0.116239316,0.098333129,0.210921029,591,1.68467,0.894,1.3574,0,715875
16698,0.116239316,0.162212201,0.253955514,591,1.68467,0.894,1.3574,0,188627
16699,0.116239316,0.162212201,0.267531446,478,1.99057,1.114,1.51073,0,125589
16700,0.116239316,0.134071526,0.255852006,435,2.10698,1.197,1.569,0,63578
16701,0.116239316,0.215588837,0.237615986,411,2.17092,1.243,1.60079,0,1443834
16702,0.116239316,0.215588837,0.199171086,421,2.14301,1.223,1.58712,0,211346
16703,0.116239316,0.160199914,0.179712988,112,2.98056,1.823,2.00634,0,375043
16704,0.116239316,0.058258647,0.040708106,38,0.97422,0.898,1.11137,0,180428
16705,0.116239316,0.058258647,0.119442589,30,0.66819,0.761,0.97253,0,363371
16706,0.116239316,0.048004679,0,29,0.66953,0.756,0.97613,0,0
16707,0.116239316,0.048004679,0,29,0.66953,0.756,0.97613,0,0
16708,0.120010055,0,0,31,0.68719,0.756,0.97893,0,0
16709,0.131975867,0,0,39,0.74551,0.758,0.9891,0,0
16710,0.143237808,0,0,49,0.81419,0.759,1.00073,0,0
16711,0.154097536,0,0.037366231,59,0.88288,0.76,1.01235,0,495539
16712,0.165007541,0,0.037366231,69,0.9533,0.762,1.02433,0,495539
16713,0.17586727,0,0,79,1.02547,0.764,1.03666,0,0
16714,0.186023127,0,0,88,1.08892,0.765,1.04721,0,0
16715,0.195022624,0,0,94,1.1347,0.766,1.05496,0,0
16716,0.197586727,0,0,99,1.16599,0.767,1.06069,0,0
16717,0.202865762,0,0,105,1.21145,0.768,1.0685,0,0
16718,0.219004525,0,0,118,1.30466,0.769,1.08366,0,0
16719,0.340673705,0,0.034125124,197,1.16109,0.692,2.82701,0,326903
16720,0.335495224,0,0,173,1.13168,0.704,3.46624,0,0
16721,0.332528909,0,0.138805109,593,1.16561,0.603,2.52944,0,1362967
16722,0.332528909,0.133816059,0.095677994,794,1.17963,0.553,2.06757,0,482160
16723,0.332528909,0.133816059,0.103232406,794,1.17963,0.553,2.06757,0,916972
16724,0.332528909,0.186195295,0.104189264,794,1.17963,0.553,2.06757,0,946948
16725,0.332528909,0.186195295,0.169255736,794,1.17963,0.553,2.06757,0,1039857
16726,0.332528909,0.023839603,0.161977128,794,1.17963,0.553,2.06757,0,920054
16727,0.332528909,0,0.101040749,794,1.17963,0.553,2.06757,0,567064
16728,0.313976873,0.045915385,0.340209565,1285,2.20346,1.035,2.83433,0,3075944
16729,0.303117144,0.065471425,0.244239958,1644,2.95145,1.386,3.39446,0,784616
16730,0.303117144,0.087036255,0.513748437,1459,2.75237,1.345,3.24361,0,1811812
16731,0.303117144,0.087036255,0.134521414,1242,2.5186,1.296,3.06634,0,725777
16732,0.303117144,0.046650314,0.156070987,617,2.07844,0.941,3.37653,0,598549
16733,0.303117144,0.081191848,0.149462672,1650,3.90618,0.522,6.70925,0,13237
16734,0.303117144,0.081191848,0.081802161,1730,4.04968,0.49,6.96964,0,13123
16735,0.379386626,0.079620502,0.133635813,1685,3.25569,0.291,6.84649,0,40773
16736,0.43438914,0.046797299,0.18316559,1649,2.67371,0.147,6.75153,0,537853
16737,0.41503268,0.048617118,0.153044759,1585,2.60085,0.16,6.57156,0,370990
16738,0.431271996,0.064012072,0.152723536,1028,2.87287,0.376,6.38208,1,476202
16739,0.446757164,0.064012072,0.068099116,798,3.1313,0.493,6.42576,0,191014
16740,0.446757164,0.052540225,0.057030335,798,3.1313,0.493,6.42576,0,195442
16741,0.446757164,0.060414434,0.248942882,635,3.18021,1.329,5.92743,0,1956504
16742,0.446757164,0.060414434,0.087470439,555,3.20392,1.737,5.68436,0,178770
16743,0.446354952,0.07854961,0.167438841,1308,3.04194,1.671,5.64521,1,809280
16744,0.413826043,0.11570538,0.09377736,2075,3.34046,1.461,5.95737,0,429821
16745,0.36892911,0.072075259,0.15324741,2263,3.93709,1.247,6.43185,0,454909
16746,0.364655606,0.23201269,0.155529186,2160,3.91468,1.114,6.53987,0,102209
16747,0.364655606,0.23031186,0.126223982,1109,3.18234,0.173,7.03262,0,22255
16748,0.364655606,0.040105972,0.146179324,1001,2.97483,0.197,6.69063,0,34965
16749,0.364655606,0.046720308,0.082830593,1005,2.98972,0.191,6.72326,0,222790
16750,0.364655606,0.046720308,0.171890221,677,1.93154,0.657,4.4061,0,617493
16751,0.364655606,0.046545325,0.025149976,601,1.68094,0.767,3.85754,0,229
16752,0.364655606,0.046545325,0.068958215,783,1.99728,0.557,4.56294,0,236
16753,0.384263449,0.051689809,0.047870329,878,2.26693,0.556,5.05311,0,129
16754,0.448969331,0.060928881,0.3317198,1059,2.73478,0.527,5.80666,0,682352
16755,0.448969331,0.069747995,0.056717566,1223,2.62024,0.348,6.50017,0,22958
16756,0.448969331,0.046545325,0.246821725,1341,2.44916,0.333,7.23353,0,59849
16757,0.447863248,0.046685311,0.176773751,1363,2.41548,0.338,7.3591,0,1683553
16758,0.339718451,0.052949682,0.031390784,1151,2.42393,1.489,4.27934,1,13799
16759,0.337757667,0.052949682,0.06213272,1223,1.91034,1.262,3.8317,0,33665
16760,0.337757667,0.04500548,0.07384042,1186,1.2327,0.962,3.76132,0,30689
16761,0.337757667,0.05536444,0.026124768,1094,1.39343,1.067,4.04727,0,4060
16762,0.337757667,0.047420237,0.117074837,852,1.2865,0.872,3.92988,0,190362
16763,0.337757667,0.029047083,0,0,0.90982,0.187,3.51666,0,0
16764,0.337757667,0.023622627,0.018493175,55,0.93399,0.231,3.54284,0,0
16765,0.337757667,0.051864791,0.038249101,69,0.94026,0.244,3.55672,0,5546
16766,0.337757667,0.067928178,0.04874255,9,0.91368,0.195,3.52584,0,5645
16767,0.337757667,0.066283343,0.043629168,671,1.19978,0.829,4.22159,0,5645
16768,0.337757667,0.070902879,0.242588506,1138,1.44814,0.863,4.63923,0,410872
16769,0.337757667,0.070902879,0.262564091,1569,1.68385,0.839,5.01553,0,642557
16770,0.337757667,0.094525506,0.117987646,1362,1.51459,1.35,4.92367,0,589598
16771,0.337757667,0.094525506,0.122739344,1373,1.52453,1.311,4.92514,0,1003278
16772,0.337757667,0.083781586,0.229163071,897,1.34459,0.482,4.23067,1,1744863
16773,0.336752137,0.070237946,0.126375135,891,1.36303,0.467,4.22998,0,1992111
16774,0.308748115,0.070237946,0.179334749,1643,2.23663,1.583,5.53728,0,3173471
16775,0.304675716,0.063203652,0.162681614,1754,2.33051,1.567,5.52814,0,2031870
16776,0.304675716,0.057639211,0.158342399,1672,2.25528,1.361,5.23753,0,1990565
16777,0.304675716,0.089276034,0.156204633,1597,2.16916,1.221,5.04124,0,2146113
16778,0.304675716,0.086861276,0.089479668,1264,1.83251,0.467,3.97908,0,1312062
16779,0.304675716,0.067858185,0.052456789,1312,1.92925,0.474,3.97968,1,20267
16780,0.304675716,0.064813491,0.053774354,1654,2.16505,0.305,4.18924,0,26986
16781,0.304675716,0.064813491,0.052321435,1878,2.32013,0.194,4.32691,0,230868
16782,0.279889392,0.054349541,0.022732214,1133,1.83272,0.167,3.94448,0,0
16783,0.267119155,0.054349541,0.075490296,790,1.62783,0.2,3.78,0,871718
16784,0.267119155,0.061734183,0.075909348,1128,1.99668,0.566,4.0361,0,864701
16785,0.267119155,0.061734183,0.065715385,737,1.4653,0.188,3.71768,0,110922
16786,0.267119155,0.078602106,0.160624074,735,1.44476,0.195,3.71242,0,119817
16787,0.267119155,0.078602106,0.122143415,806,1.33677,0.253,3.71838,0,96226
16788,0.267119155,0.037166267,0.208857981,1211,1.42423,0.464,3.91865,0,299764
16789,0.267119155,0.043465635,0.073702643,1190,1.33939,0.389,3.88271,0,37876
16790,0.267119155,0.043465635,0.056473479,1175,1.29576,0.363,3.8641,0,119428
16791,0.267119155,0.031496837,0.039815045,1175,1.29576,0.363,3.8641,0,115504
16792,0.267119155,0.041295853,0.055670176,811,1.62321,0.656,4.01762,0,101700
16793,0.267119155,0.047910188,0.058321416,751,0.68754,0.115,3.47778,0,79851
16794,0.267119155,0.044760505,0.014181512,768,0.5884,0.051,3.42277,0,17336
16795,0.267119155,0.038776106,0.020927659,717,0.75814,0.069,3.28081,0,6817
16796,0.267119155,0.049765002,0.010951938,561,1.28755,0.123,2.83956,0,3418
16797,0.267119155,0.051094868,0,561,1.28755,0.123,2.83956,0,0
16798,0.236551031,0.045460434,0.017456258,366,0.4451,0.366,1.70967,0,139318
16799,0.228004022,0,0,310,0.20202,0.436,1.38342,0,0
16800,0.228004022,0,0,310,0.20202,0.436,1.38342,0,0
16801,0.378682755,0.059179056,0.007754957,634,1.93184,0.585,4.38047,0,0
16802,0.378682755,0.057709204,0.0870772,580,1.68247,0.41,3.92347,0,124820
16803,0.378682755,0.04630035,0.101500545,585,1.74942,0.608,4.00865,0,126375
16804,0.378682755,0.050658075,0.15057406,581,1.69274,0.441,3.93647,0,210908
16805,0.378682755,0.048680111,0.115147471,574,1.60717,0.187,3.82798,0,257603
16806,0.378682755,0.060053969,0.068201999,574,1.60717,0.187,3.82798,0,397270
16807,0.378682755,0.078322134,0.183645221,554,1.42914,0.247,3.81645,0,1510760
16808,0.378682755,0.113528598,0.073751386,538,1.29105,0.293,3.807,0,952615
16809,0.378682755,0.113528598,0.079013567,538,1.29105,0.293,3.807,1,1001880
16810,0.374811463,0.113528598,0.112388699,538,1.33405,0.345,3.76218,0,1544386
16811,0.336249372,0.062713701,0.029696364,529,1.73834,0.837,3.33647,0,405772
16812,0.336249372,0.062713701,0.027582399,465,1.4394,0.664,2.9992,0,139664
16813,0.336249372,0.050954882,0.140029697,339,0.84141,0.319,2.32405,0,154828
16814,0.336249372,0.04500548,0.12072655,300,0.5907,0.122,2.26849,0,125296
16815,0.336249372,0.051269851,0.032138203,504,1.3154,0.348,3.93051,0,14061
16816,0.336249372,0.07387758,0,513,0.94595,0.112,4.15317,0,0
16817,0.336249372,0.110203932,0.045409647,1175,2.17704,0.159,9.9671,0,0
16818,0.336249372,0.114228528,0.014439042,1313,2.44289,0.173,11.18096,0,0
16819,0.336249372,0.114228528,0.076120309,1170,2.44803,0.198,9.63498,0,221903
16820,0.336249372,0.057604215,0.134204769,924,2.45673,0.241,6.97756,0,44566
16821,0.336249372,0.080176948,0.273524637,828,2.44439,0.282,6.08801,0,1077702
16822,0.336249372,0.053579619,0.029190798,593,2.38015,0.431,4.25596,0,0
16823,0.336249372,0.091410819,0.029190798,595,2.63758,0.482,4.28086,0,0
16824,0.336249372,0.078917074,0.140025039,602,3.77322,0.705,4.39212,0,11328
16825,0.336249372,0.054139563,0.534210075,607,4.67661,0.882,4.48032,0,1133649
16826,0.336249372,0.07387758,0.369793108,609,4.89723,0.925,4.50187,0,348616
16827,0.336249372,0.137536187,0.192255457,609,4.89723,0.925,4.50187,0,94410
16828,0.42775264,0.137536187,0.584381682,732,6.39196,1.291,5.87117,0,3931470
16829,0.616892911,0.090990861,0.289396516,1055,8.99892,1.82,7.4318,0,49545
16830,0.616892911,0.106968719,0.315009682,3800,10.33911,1.006,7.35153,0,1047946
16831,0.616892911,0.110308921,0.405497824,2856,10.5074,1.287,9.24453,0,1790710
16832,0.616892911,0.078707095,0.447706601,1620,8.43435,1.018,9.77365,0,649346
16833,0.616892911,0.079512014,0.110412973,955,7.7984,1.035,10.26211,0,160230
16834,0.616892911,0.082801684,0.029225964,998,8.04161,1.072,10.54331,0,0
16835,0.616892911,0.088401122,0,302,4.11018,0.478,5.9961,0,0
16836,0.581045752,0.312056632,0.131529465,358,4.21654,0.506,6.05474,0,685195
16837,0.318652589,0.312056632,0.162123747,984,6.46014,0.461,7.73964,0,501257
16838,0.315635998,0.312056632,0.130124548,1013,6.62608,0.437,7.87859,0,110162
16839,0.315635998,0.153179616,0.378026867,1040,6.81294,0.405,8.0387,0,125174
16840,0.315635998,0.130501893,0.390540288,425,3.29928,0.705,3.67588,0,1694792
16841,0.315635998,0.152539186,0.495835049,82,1.34416,0.871,1.2482,0,3344363
16842,0.315635998,0.152539186,0.41646492,82,1.34416,0.871,1.2482,0,1935119
16843,0.315635998,0.176882732,0.351605989,197,1.91993,1.025,1.71918,1,4184290
16844,0.315635998,0.172385698,0.282140848,692,4.39214,1.689,3.74155,0,2286909
16845,0.315635998,0.172385698,0.251023035,797,4.92189,1.832,4.17492,0,832643
16846,0.275213675,0.206706735,0.227344446,770,4.42082,1.686,3.73702,0,58574
16847,0.116239316,0.10425803,0.245200887,591,1.68467,0.894,1.3574,0,784911
16848,0.116239316,0.128979558,0.161205258,591,1.68467,0.894,1.3574,0,387960
16849,0.116239316,0.128979558,0.391773699,591,1.68467,0.894,1.3574,0,169369
16850,0.116239316,0.155765852,0.600228992,522,1.87217,1.029,1.45124,0,3199671
16851,0.116239316,0.155765852,0.359401838,162,2.84154,1.724,1.93656,0,785408
16852,0.116239316,0.215588837,0.180707085,249,2.61072,1.559,1.82122,0,328383
16853,0.116239316,0.047735204,0.040538086,214,1.83675,1.206,1.477,0,181096
16854,0.116239316,0,0,29,0.67258,0.757,0.97749,0,0
16855,0.139869281,0,0,82,1.05856,0.803,0.99892,0,0
